Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N75	L50	L75	# Ns per 100 kbp	
SPO_all_SRF_0.8_5.00	4828681	4828681	188759	45519	8541	2565	9706949089	9706949089	1937973667	988109464	460696722	258927686	4828681	1369037	9706949089	51.59	2015	1340	1202542	2709501	0.00
SPO_all_SRF_180_2000.00	3546733	3546733	74261	13476	2639	986	6202110831	6202110831	692856553	297828286	145443523	89264918	3546733	547879	6202110831	38.38	1681	1246	1063188	2148260	0.00
SPO_all_SRF_20_180.00	3793633	3793633	59535	7189	435	49	6335042238	6335042238	443554460	106807254	15724868	3195496	3793633	117836	6335042238	40.03	1619	1231	1224089	2357646	0.00
SPO_all_SRF_5_20.00	1756191	1756191	34257	7677	1616	608	3022184393	3022184393	361809190	187471130	100504985	66344776	1756191	1162445	3022184393	45.21	1624	1222	524999	1068231	0.00
SPO_CHIL_DCM_0.8_5.00	196849	196849	9762	2721	474	137	415943773	415943773	103441028	56027341	23687355	12232182	196849	313467	415943773	50.82	2169	1356	43905	106279	0.00
SPO_CHIL_DCM_180_2000.00	114187	114187	1146	40	4	1	179831374	179831374	7467110	678769	207175	78542	114187	78542	179831374	39.98	1510	1188	38806	72709	0.00
SPO_CHIL_DCM_20_180.00	169623	169623	1742	112	4	0	272156932	272156932	11711189	1499289	135964	0	169623	44894	272156932	38.60	1551	1204	56898	107218	0.00
SPO_CHIL_DCM_5_20.00	36878	36878	883	207	26	5	64868839	64868839	8095664	3652531	1009650	312467	36878	80358	64868839	47.30	1684	1235	10757	22161	0.00
SPO_CHIL_MES_0.8_5.00	42893	42893	3637	1565	676	375	143809522	143809522	78019852	63964834	50623714	40015213	42893	493709	143809522	48.22	6543	1787	2560	14663	0.00
SPO_CHIL_SRF_0.8_5.00	717842	717842	43326	12997	2526	548	1634914196	1634914196	467877713	263713011	111120164	44618177	717842	840353	1634914196	46.74	2450	1443	148344	372268	0.00
SPO_CHIL_SRF_180_2000.00	459761	459761	17339	3927	686	160	903464226	903464226	164876524	76525523	30601749	12953042	459761	341098	903464226	37.11	1966	1325	118823	261514	0.00
SPO_CHIL_SRF_20_180.00	659719	659719	8088	644	29	1	1070844695	1070844695	56378330	9249170	1001418	75932	659719	75932	1070844695	39.23	1570	1215	219741	415496	0.00
SPO_CHIL_SRF_5_20.00	309327	309327	3921	564	114	25	496054553	496054553	32462997	10879287	4634529	1650154	309327	122714	496054553	41.79	1527	1196	102637	195299	0.00
SPO_PEOD_DCM_0.8_5.00	481188	481188	21075	5944	1099	266	993401544	993401544	224965522	123889211	53460274	25303514	481188	973537	993401544	48.89	2081	1349	113262	264902	0.00
SPO_PEOD_DCM_180_2000.00	148873	148873	2359	129	4	3	247529306	247529306	15575739	1749906	186050	158543	148873	54235	247529306	38.35	1610	1221	47877	92514	0.00
SPO_PEOD_DCM_20_180.00	366683	366683	5707	838	53	5	616590191	616590191	44170101	12538919	1773039	321300	366683	84510	616590191	39.68	1635	1241	118294	227574	0.00
SPO_PEOD_DCM_5_20.00	124451	124451	3077	836	263	147	236718532	236718532	44089836	29445727	21071232	17021218	124451	473437	236718532	48.82	1816	1268	31615	71381	0.00
SPO_PEOD_MES_0.8_5.00	97796	97796	5882	2286	870	409	257756389	257756389	100854498	76676020	55214113	38895910	97796	312655	257756389	50.68	3056	1537	13237	44598	0.00
SPO_PEOD_SRF_0.8_5.00	435523	435523	14757	4449	937	234	836423792	836423792	165724697	96564504	45121614	21362267	435523	1368490	836423792	51.25	1840	1280	110091	249070	0.00
SPO_PEOD_SRF_180_2000.00	236776	236776	2567	184	7	1	371437065	371437065	17440520	2506629	231193	50153	236776	50153	371437065	41.79	1497	1185	80684	151043	0.00
SPO_PEOD_SRF_20_180.00	406929	406929	10329	1010	28	0	743880007	743880007	73470567	13715068	933689	0	406929	49668	743880007	42.60	1839	1312	122214	243407	0.00
SPO_PEOD_SRF_5_20.00	151548	151548	6700	1510	154	18	300622260	300622260	59726790	25036962	6127050	1810282	151548	348530	300622260	48.45	2001	1315	37945	85313	0.00
SPO_SPSG_DCM_0.8_5.00	1366868	1366868	54805	15222	3326	1104	2807560593	2807560593	630778428	366938801	194323935	119165218	1366868	780256	2807560593	53.85	2050	1341	320889	753842	0.00
SPO_SPSG_DCM_180_2000.00	396830	396830	3482	227	11	1	604081580	604081580	23701065	3267245	451422	87485	396830	87485	604081580	41.37	1441	1164	138544	256204	0.00
SPO_SPSG_DCM_20_180.00	773340	773340	8206	1015	52	4	1221772511	1221772511	60728096	14530628	1708323	212561	773340	55165	1221772511	40.20	1515	1196	263810	492687	0.00
SPO_SPSG_DCM_5_20.00	269213	269213	11724	3261	470	108	542827348	542827348	118257118	61513915	21088937	9065736	269213	297188	542827348	51.92	2020	1323	64829	149847	0.00
SPO_SPSG_MES_0.8_5.00	656879	656879	31345	8148	1693	686	1432914120	1432914120	366085556	211205854	119390571	85320842	656879	933592	1432914120	53.24	2258	1401	143325	350108	0.00
SPO_SPSG_MIX_0.8_5.00	631734	631734	41787	14464	3367	882	1529539954	1529539954	508102868	323563801	159402669	75207898	631734	830682	1529539954	55.04	2685	1491	114682	312682	0.00
SPO_SPSG_SRF_0.8_5.00	3414291	3414291	128323	30420	5714	1941	6819632671	6819632671	1337374046	688686177	336093530	208159175	3414291	1149817	6819632671	53.17	1994	1333	855557	1922282	0.00
SPO_SPSG_SRF_180_2000.00	2831143	2831143	50835	8779	1953	812	4865391657	4865391657	481722095	209710829	113682595	74421547	2831143	533560	4865391657	39.17	1651	1239	870358	1731130	0.00
SPO_SPSG_SRF_20_180.00	2874892	2874892	47960	5879	342	28	4860413319	4860413319	357506137	86399858	11880012	1785078	2874892	91529	4860413319	40.37	1646	1241	918184	1777358	0.00
SPO_SPSG_SRF_5_20.00	1029719	1029719	19131	4772	1274	553	1777975936	1777975936	231991086	137723199	86937426	62145656	1029719	854732	1777975936	47.10	1614	1216	302473	624032	0.00
